id,track,artist,artist,month,year,posThen,posHighest,duration,tempo,timeSignature,mode,key,loudness,danceability,energy
24JbF23AL7eAk99EARQzxU,SAY NOTHING,EXAMPLE,EXAMPLE,11,2012,25,1,222640,125.014,4,1,2,-4.796,0.581,0.794
4ta97KyyCWLCQAAFtOWFpy,LANGUAGE,PORTER ROBINSON,PORTER ROBINSON,11,2012,26,3,368476,127.987,4,0,6,-6.001,0.737,0.614
5EJcVJZBl6HTfSf6z4dC78,ONE,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,11,2012,27,2,351440,125.023,4,1,2,-6.707,0.842,0.657
53qex8PSYk4Sdcb732pfUb,THE FEELING,DJ FRESH,DJ FRESH,11,2012,30,3,208327,174.758,4,1,8,-9.357,0.487,0.847
4zTnEW54zezqmWyeGibRGV,TURN ME ON,DAVID GUETTA,DAVID GUETTA,11,2012,32,2,277617,127.977,4,1,8,-1.868,0.787,0.887
14epucTZd8dLIYipdByNZS,ANTIDOTE,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,11,2012,33,2,374125,128.013,4,1,7,-6.021,0.733,0.821
4wkQmYpAaMe41Rc3sYZ7Vz,LET'S GO,CALVIN HARRIS,CALVIN HARRIS,11,2012,34,1,232800,128.016,4,0,4,-2.932,0.71,0.882
0mlf3yOGzVnIVxjybDQL3h,MAKE IT BUN DEM,SKRILLEX,SKRILLEX,11,2012,36,14,213697,104.973,1,1,7,-2.224,0.556,0.881
2FXr1hgIjsBySdFcfFTvI9,BIG MAN,CHASE,CHASE,11,2012,37,13,216015,174.885,4,0,9,-4.25,0.414,0.922
15oQFhZ5cq9Kgsf1kcn7Eb,YOUR LOVE,TOTALLY ENORMOUS EXTINCT,TOTALLY ENORMOUS EXTINCT,11,2012,38,28,230026,126.927,4,0,11,-6.544,0.596,0.787
2V65y3PX4DkRhy1djlxd9p,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,12,2012,2,1,212862,129.042,4,0,11,-3.145,0.612,0.84
24LS4lQShWyixJ0ZrJXfJ5,SWEET NOTHING,CALVIN HARRIS,CALVIN HARRIS,12,2012,4,1,212560,127.934,4,0,8,-3.942,0.573,0.929
3pgC6hv9bbZSAzEOl6K5nG,LATCH,DISCLOSURE,DISCLOSURE,12,2012,5,3,256940,121.842,4,1,1,-6.507,0.51,0.732
28OX5qT45GZBuu8CNKBOj6,RIGHT NOW,RIHANNA,RIHANNA,12,2012,7,7,181627,129.877,4,0,3,-5.16,0.655,0.63
2qwGfZFpCFqTX6z9B0efcO,GOLD DUST,DJ FRESH,DJ FRESH,12,2012,8,6,192496,88.462,4,1,5,-6.137,0.417,0.836
6SLUwdeias7fn6qVq6LcgP,REST OF MY LIFE,LUDACRIS,LUDACRIS,12,2012,9,9,232027,128.034,4,1,2,-3.844,0.541,0.887
2nIDPOUOprhe14XoCK6gxw,MILLION VOICES,OTTO KNOWS,OTTO KNOWS,12,2012,10,2,357507,125.981,4,1,3,-7.089,0.679,0.732
0d5f6gzzW1Pgx9uJsLrSDP,BOM BOM,SAM,SAM,12,2012,13,1,174034,125.06,4,1,0,-3.977,0.755,0.925
4EnGuiadITmcwqftSKEI23,CLOSE ENEMIES,EXAMPLE,EXAMPLE,12,2012,14,7,262911,129.946,4,0,4,-4.76,0.612,0.874
0nypsuS2jtogLaJDcRQ4Ya,FEEL THE LOVE,RUDIMENTAL,RUDIMENTAL,12,2012,15,1,245187,179.911,4,1,1,-6.849,0.389,0.706
1oHxIPqJyvAYHy0PVrDU98,DRINKING FROM THE BOTTLE,CALVIN HARRIS,CALVIN HARRIS,12,2012,16,6,240347,128.062,4,0,9,-4.175,0.665,0.886
7B1Dl3tXqySkB8OPEwVvSu,WE'LL BE COMING BACK,CALVIN HARRIS,CALVIN HARRIS,12,2012,17,2,234360,127.945,4,1,7,-4.364,0.596,0.952
2IZRKyfNf5wkUxz89DSCgV,AU SEVE,JULIO BASHMORE,JULIO BASHMORE,12,2012,18,12,393387,124,4,1,11,-7.294,0.771,0.963
4bIYXGLVd0oKdSwp1pMpn4,INSOMNIA,FAITHLESS,FAITHLESS,12,2012,20,1,356733,128.005,4,1,8,-7.27,0.699,0.672
38p5XtUGu6YoPiwS9rsuzB,TITANIUM,DAVID GUETTA,DAVID GUETTA,12,2012,21,1,312500,126.001,4,0,0,-5.129,0.733,0.558
3t4HeVfURZ5DuqMWz0Cmqg,WE FOUND LOVE,RIHANNA,RIHANNA,12,2012,22,1,215227,127.946,4,1,1,-4.39,0.756,0.759
12Ns5IphkblPmHxpRILG9t,DON'T WAKE ME UP,CHRIS BROWN,CHRIS BROWN,12,2012,24,17,222307,127.967,4,0,7,-5.197,0.602,0.691
6BZJSdeVicl1LEtWUQKP4o,WHERE HAVE YOU BEEN,RIHANNA,RIHANNA,12,2012,25,1,242680,127.963,4,1,8,-6.288,0.715,0.853
5sAlmL7Qp9N9BJTADkwEt9,SCREAM,USHER,USHER,12,2012,26,2,234693,127.992,4,0,7,-5.18,0.616,0.862
0VffaI2jwQknRrxpECYHsF,GREYHOUND,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,12,2012,27,3,410097,124.976,4,1,0,-4.989,0.723,0.806
24JbF23AL7eAk99EARQzxU,SAY NOTHING,EXAMPLE,EXAMPLE,12,2012,28,1,222640,125.014,4,1,2,-4.796,0.581,0.794
4wkQmYpAaMe41Rc3sYZ7Vz,LET'S GO,CALVIN HARRIS,CALVIN HARRIS,12,2012,29,1,232800,128.016,4,0,4,-2.932,0.71,0.882
1gihuPhrLraKYrJMAEONyc,FEEL SO CLOSE,CALVIN HARRIS,CALVIN HARRIS,12,2012,30,1,206413,127.937,4,1,7,-2.842,0.707,0.924
5nUg4ZcXsUAPie730EgUYK,JUMP,RIHANNA,RIHANNA,12,2012,31,31,264453,81.029,4,1,0,-6.176,0.673,0.82
5nVppf6qgPqdHEkV3acLQo,LEVELS,AVICII,AVICII,12,2012,36,1,205845,128.052,4,0,1,-9.557,0.576,0.495
4uxNNuQ2EhcpI021Uj0XWk,LIES,BURNS,BURNS,12,2012,37,33,379387,128.013,4,1,0,-5.389,0.713,0.72
1zIEwDU2IZyHjy17ssOvyr,SAVE THE WORLD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,12,2012,38,5,410897,127.001,4,1,0,-6.435,0.654,0.737
4ta97KyyCWLCQAAFtOWFpy,LANGUAGE,PORTER ROBINSON,PORTER ROBINSON,12,2012,39,3,368476,127.987,4,0,6,-6.001,0.737,0.614
2FXr1hgIjsBySdFcfFTvI9,BIG MAN,CHASE,CHASE,12,2012,40,13,216015,174.885,4,0,9,-4.25,0.414,0.922
7E13xR5Gf3XZzmtAbYAQWZ,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,1,2013,1,1,394427,129.017,4,0,11,-3.799,0.624,0.897
0pN0yqOGFD5zusQjO3Dvbv,SWEET NOTHING,CALVIN HARRIS,CALVIN HARRIS,1,2013,2,1,204733,127.943,4,0,8,-3.641,0.556,0.925
4uEbMy6rT5h6KS8c1meTsY,ONE POUND FISH,ONE POUND FISH MAN,ONE POUND FISH MAN,1,2013,4,4,29805,127.89,4,1,5,-7.027,0.928,0.991
1BltsyC5W3SAABdxyrDXwi,LATCH,DISCLOSURE,DISCLOSURE,1,2013,6,3,255632,122.025,4,1,1,-5.45,0.502,0.732
0k73nWaD6RPx2sHFEkGPcn,FEEL THE LOVE,RUDIMENTAL,RUDIMENTAL,1,2013,11,1,245187,179.911,4,1,1,-6.849,0.389,0.706
2OXK1ShksXD51tOLsE0E7s,TIDAL WAVE,SUB FOCUS,SUB FOCUS,1,2013,14,4,228827,173.948,4,1,5,-5.286,0.532,0.868
3TvSqtWRrOhapkA4YrWvwG,SHE WOLF,DAVID GUETTA,DAVID GUETTA,1,2013,16,1,266880,128.949,4,1,7,-4.192,0.589,0.901
3jgPPmZKh0JT7oyx6z3KX3,SEXY AND I KNOW IT,LMFAO,LMFAO,1,2013,17,2,319653,127.999,4,1,1,-5.842,0.713,0.793
4waocs5aVADDUGwX4tjjOA,MILLION VOICES,OTTO KNOWS,OTTO KNOWS,1,2013,18,2,386893,128.01,4,0,0,-5.319,0.536,0.619
7jQSzAnuSOsR1XXu8oizST,WE'LL BE COMING BACK,CALVIN HARRIS,CALVIN HARRIS,1,2013,20,2,332867,139.955,4,0,11,-4.038,0.459,0.819
7lJK1U6X1jioSbXEnl7TSy,HOT RIGHT NOW,DJ FRESH,DJ FRESH,1,2013,26,1,27447,174.827,4,1,2,-3.825,0.519,0.842
0uPkP5RtOaIgthFQFwl2sj,REST OF MY LIFE,LUDACRIS,LUDACRIS,1,2013,27,8,232053,128.053,4,1,2,-6.565,0.531,0.804
4JZKUZsC1MSWA4I4QsTxQh,LEVELS,AVICII,AVICII,1,2013,28,1,278800,140.03,4,0,5,-4.066,0.617,0.885
0OoEAN7MtFPQTVyJdCH1kH,PARTY ROCK ANTHEM,LMFAO,LMFAO,1,2013,29,1,235627,130.05,4,0,5,-5.761,0.702,0.681
1oRpmxf7EeAOoYb3ORzu99,FEEL SO CLOSE,CALVIN HARRIS,CALVIN HARRIS,1,2013,31,1,225040,127.944,4,1,0,-2.762,0.703,0.938
6ziR9OEyo0BGTloLAVZWrW,SAVE THE WORLD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,1,2013,33,5,204627,127.969,4,1,0,-8.279,0.5,0.62
01Sso5J4Bi3s0cFHdzhzhW,LET'S GO,CALVIN HARRIS,CALVIN HARRIS,1,2013,35,1,225733,128.05,4,0,4,-3.563,0.707,0.861
4g59KwmhKYxTgs0cwDWtZb,BOUNCE,CALVIN HARRIS,CALVIN HARRIS,1,2013,37,2,360853,127.968,4,1,2,-2.513,0.813,0.911
0DL56ZMDSwDLWvIgPbMnLm,SAY NOTHING,EXAMPLE,EXAMPLE,1,2013,39,1,374307,125.009,4,1,7,-4.445,0.528,0.77
1zYsvExrADZ5L7Epqd5J6D,GET UP,BINGO PLAYERS,BINGO PLAYERS,2,2013,1,1,166760,127.975,4,1,7,-2.709,0.797,0.98
7E13xR5Gf3XZzmtAbYAQWZ,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,2,2013,4,1,394427,129.017,4,0,11,-3.799,0.624,0.897
1o1x4gUntwc9sqeMDWR9eE,BASSLINE JUNKIE,DIZZEE RASCAL,DIZZEE RASCAL,2,2013,5,5,204680,138.862,4,1,8,-2.578,0.916,0.555
3YftoQPD9Rtv8undOHjV0d,MAGNETIC EYES,MATRIX,MATRIX,2,2013,6,6,212414,174.023,4,1,7,-1.288,0.462,0.943
1BltsyC5W3SAABdxyrDXwi,LATCH,DISCLOSURE,DISCLOSURE,2,2013,7,3,255632,122.025,4,1,1,-5.45,0.502,0.732
23062qFelDaObxOPDRkVCq,GET HYPER,DROIDEKA,DROIDEKA,2,2013,9,9,137000,170.01,4,1,2,-4.374,0.582,0.907
0pN0yqOGFD5zusQjO3Dvbv,SWEET NOTHING,CALVIN HARRIS,CALVIN HARRIS,2,2013,10,1,204733,127.943,4,0,8,-3.641,0.556,0.925
2OXK1ShksXD51tOLsE0E7s,TIDAL WAVE,SUB FOCUS,SUB FOCUS,2,2013,12,4,228827,173.948,4,1,5,-5.286,0.532,0.868
0k73nWaD6RPx2sHFEkGPcn,FEEL THE LOVE,RUDIMENTAL,RUDIMENTAL,2,2013,15,1,245187,179.911,4,1,1,-6.849,0.389,0.706
4uEbMy6rT5h6KS8c1meTsY,ONE POUND FISH,ONE POUND FISH MAN,ONE POUND FISH MAN,2,2013,19,4,29805,127.89,4,1,5,-7.027,0.928,0.991
1QMMEjMn3Q9Hhl5vLBZMm7,CLOSE ENEMIES,EXAMPLE,EXAMPLE,2,2013,21,7,340725,127.996,4,1,2,-5.258,0.695,0.857
4jCJDQiiLMTh3ix6dXqfvo,LEVITATE,HADOUKEN,HADOUKEN,2,2013,22,22,285267,133.031,4,0,4,-3.72,0.548,0.832
4waocs5aVADDUGwX4tjjOA,MILLION VOICES,OTTO KNOWS,OTTO KNOWS,2,2013,25,2,386893,128.01,4,0,0,-5.319,0.536,0.619
3jgPPmZKh0JT7oyx6z3KX3,SEXY AND I KNOW IT,LMFAO,LMFAO,2,2013,26,2,319653,127.999,4,1,1,-5.842,0.713,0.793
5HJ4yYnf81RoyqvGvYQKv5,NEED TO KNOW,WILKINSON,WILKINSON,2,2013,27,27,266207,174.048,4,0,4,-1.354,0.537,0.853
3TvSqtWRrOhapkA4YrWvwG,SHE WOLF,DAVID GUETTA,DAVID GUETTA,2,2013,28,1,266880,128.949,4,1,7,-4.192,0.589,0.901
4JZKUZsC1MSWA4I4QsTxQh,LEVELS,AVICII,AVICII,2,2013,29,1,278800,140.03,4,0,5,-4.066,0.617,0.885
7jQSzAnuSOsR1XXu8oizST,WE'LL BE COMING BACK,CALVIN HARRIS,CALVIN HARRIS,2,2013,32,2,332867,139.955,4,0,11,-4.038,0.459,0.819
01Sso5J4Bi3s0cFHdzhzhW,LET'S GO,CALVIN HARRIS,CALVIN HARRIS,2,2013,34,1,225733,128.05,4,0,4,-3.563,0.707,0.861
1oRpmxf7EeAOoYb3ORzu99,FEEL SO CLOSE,CALVIN HARRIS,CALVIN HARRIS,2,2013,37,1,225040,127.944,4,1,0,-2.762,0.703,0.938
2rHzKdyXSzK6HfnMhCwxaG,DON'T WAKE ME UP,CHRIS BROWN,CHRIS BROWN,2,2013,38,17,194947,128.033,4,0,7,-4.834,0.582,0.751
4g59KwmhKYxTgs0cwDWtZb,BOUNCE,CALVIN HARRIS,CALVIN HARRIS,2,2013,39,2,360853,127.968,4,1,2,-2.513,0.813,0.911
01XFgRZfZI7oBagNf1Loml,HARLEM SHAKE,BAAUER,BAAUER,3,2013,1,1,196664,137.825,4,1,0,-5.151,0.452,0.794
5jENp0YwSkdQt9VbYI0DAC,I COULD BE THE ONE,AVICII,AVICII,3,2013,2,1,231427,102.15,4,1,9,-10.284,0.601,0.327
1wap9wHVL6wzhmQOuyhwMH,WHITE NOISE,DISCLOSURE,DISCLOSURE,3,2013,3,1,277688,119.975,4,0,10,-6.164,0.667,0.848
1o1x4gUntwc9sqeMDWR9eE,BASSLINE JUNKIE,DIZZEE RASCAL,DIZZEE RASCAL,3,2013,5,4,204680,138.862,4,1,8,-2.578,0.916,0.555
1zYsvExrADZ5L7Epqd5J6D,GET UP,BINGO PLAYERS,BINGO PLAYERS,3,2013,6,1,166760,127.975,4,1,7,-2.709,0.797,0.98
2Nf0RbvVIKcL0SbEziqArb,CLARITY,ZEDD,ZEDD,3,2013,7,7,207960,127.848,4,1,8,-8.088,0.556,0.461
7E13xR5Gf3XZzmtAbYAQWZ,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,3,2013,8,1,394427,129.017,4,0,11,-3.799,0.624,0.897
4nI1RQTpnlCUmlYENN5F5R,PERFECT REPLACEMENT,EXAMPLE,EXAMPLE,3,2013,9,9,245911,139.946,4,1,1,-4.008,0.377,0.981
1BltsyC5W3SAABdxyrDXwi,LATCH,DISCLOSURE,DISCLOSURE,3,2013,10,3,255632,122.025,4,1,1,-5.45,0.502,0.732
0pN0yqOGFD5zusQjO3Dvbv,SWEET NOTHING,CALVIN HARRIS,CALVIN HARRIS,3,2013,11,1,204733,127.943,4,0,8,-3.641,0.556,0.925
0k73nWaD6RPx2sHFEkGPcn,FEEL THE LOVE,RUDIMENTAL,RUDIMENTAL,3,2013,12,1,245187,179.911,4,1,1,-6.849,0.389,0.706
23062qFelDaObxOPDRkVCq,GET HYPER,DROIDEKA,DROIDEKA,3,2013,13,7,137000,170.01,4,1,2,-4.374,0.582,0.907
3YftoQPD9Rtv8undOHjV0d,MAGNETIC EYES,MATRIX,MATRIX,3,2013,15,5,212414,174.023,4,1,7,-1.288,0.462,0.943
4ItCIYD9gek83ScGo7cG94,REWIND,DEVLIN,DEVLIN,3,2013,16,3,221102,177.908,4,1,1,-4.423,0.45,0.859
4waocs5aVADDUGwX4tjjOA,MILLION VOICES,OTTO KNOWS,OTTO KNOWS,3,2013,19,2,386893,128.01,4,0,0,-5.319,0.536,0.619
4JZKUZsC1MSWA4I4QsTxQh,LEVELS,AVICII,AVICII,3,2013,21,1,278800,140.03,4,0,5,-4.066,0.617,0.885
2OXK1ShksXD51tOLsE0E7s,TIDAL WAVE,SUB FOCUS,SUB FOCUS,3,2013,27,4,228827,173.948,4,1,5,-5.286,0.532,0.868
3jgPPmZKh0JT7oyx6z3KX3,SEXY AND I KNOW IT,LMFAO,LMFAO,3,2013,28,2,319653,127.999,4,1,1,-5.842,0.713,0.793
7lJK1U6X1jioSbXEnl7TSy,HOT RIGHT NOW,DJ FRESH,DJ FRESH,3,2013,30,1,27447,174.827,4,1,2,-3.825,0.519,0.842
7jQSzAnuSOsR1XXu8oizST,WE'LL BE COMING BACK,CALVIN HARRIS,CALVIN HARRIS,3,2013,32,2,332867,139.955,4,0,11,-4.038,0.459,0.819
7jwGZkgKQft5MRZyYoYSsd,LOVE SHACK,B-52'S,B-52'S,3,2013,33,27,389667,133.964,4,1,5,-11.469,0.654,0.651
3TvSqtWRrOhapkA4YrWvwG,SHE WOLF,DAVID GUETTA,DAVID GUETTA,3,2013,35,1,266880,128.949,4,1,7,-4.192,0.589,0.901
01Sso5J4Bi3s0cFHdzhzhW,LET'S GO,CALVIN HARRIS,CALVIN HARRIS,3,2013,36,1,225733,128.05,4,0,4,-3.563,0.707,0.861
4uEbMy6rT5h6KS8c1meTsY,ONE POUND FISH,ONE POUND FISH MAN,ONE POUND FISH MAN,3,2013,37,4,29805,127.89,4,1,5,-7.027,0.928,0.991
1oRpmxf7EeAOoYb3ORzu99,FEEL SO CLOSE,CALVIN HARRIS,CALVIN HARRIS,3,2013,40,1,225040,127.944,4,1,0,-2.762,0.703,0.938
1wap9wHVL6wzhmQOuyhwMH,WHITE NOISE,DISCLOSURE,DISCLOSURE,4,2013,2,1,277688,119.975,4,0,10,-6.164,0.667,0.848
5jENp0YwSkdQt9VbYI0DAC,I COULD BE THE ONE,AVICII,AVICII,4,2013,3,1,231427,102.15,4,1,9,-10.284,0.601,0.327
74eDdfWtlPPhjsRstBXUBc,I NEED YOUR LOVE,CALVIN HARRIS,CALVIN HARRIS,4,2013,4,4,344107,125.013,4,0,0,-5.332,0.81,0.791
01XFgRZfZI7oBagNf1Loml,HARLEM SHAKE,BAAUER,BAAUER,4,2013,5,1,196664,137.825,4,1,0,-5.151,0.452,0.794
1o1x4gUntwc9sqeMDWR9eE,BASSLINE JUNKIE,DIZZEE RASCAL,DIZZEE RASCAL,4,2013,8,4,204680,138.862,4,1,8,-2.578,0.916,0.555
7E13xR5Gf3XZzmtAbYAQWZ,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,4,2013,9,1,394427,129.017,4,0,11,-3.799,0.624,0.897
1BltsyC5W3SAABdxyrDXwi,LATCH,DISCLOSURE,DISCLOSURE,4,2013,11,3,255632,122.025,4,1,1,-5.45,0.502,0.732
1zYsvExrADZ5L7Epqd5J6D,GET UP,BINGO PLAYERS,BINGO PLAYERS,4,2013,12,1,166760,127.975,4,1,7,-2.709,0.797,0.98
72eMXobsZRI0GTX4aDABgd,REAL,GORGON CITY,GORGON CITY,4,2013,13,9,277280,122.003,4,0,6,-5.47,0.742,0.698
4waocs5aVADDUGwX4tjjOA,MILLION VOICES,OTTO KNOWS,OTTO KNOWS,4,2013,15,2,386893,128.01,4,0,0,-5.319,0.536,0.619
23062qFelDaObxOPDRkVCq,GET HYPER,DROIDEKA,DROIDEKA,4,2013,16,7,137000,170.01,4,1,2,-4.374,0.582,0.907
4ttdZyMiROD3xHd4Dg5zH4,ONLY FOR TONIGHT,ZINC,ZINC,4,2013,17,16,272500,127.976,4,1,9,-6.111,0.696,0.912
2Nf0RbvVIKcL0SbEziqArb,CLARITY,ZEDD,ZEDD,4,2013,18,6,207960,127.848,4,1,8,-8.088,0.556,0.461
0pN0yqOGFD5zusQjO3Dvbv,SWEET NOTHING,CALVIN HARRIS,CALVIN HARRIS,4,2013,20,1,204733,127.943,4,0,8,-3.641,0.556,0.925
0k73nWaD6RPx2sHFEkGPcn,FEEL THE LOVE,RUDIMENTAL,RUDIMENTAL,4,2013,22,1,245187,179.911,4,1,1,-6.849,0.389,0.706
4JZKUZsC1MSWA4I4QsTxQh,LEVELS,AVICII,AVICII,4,2013,26,1,278800,140.03,4,0,5,-4.066,0.617,0.885
2OXK1ShksXD51tOLsE0E7s,TIDAL WAVE,SUB FOCUS,SUB FOCUS,4,2013,27,4,228827,173.948,4,1,5,-5.286,0.532,0.868
3TvSqtWRrOhapkA4YrWvwG,SHE WOLF,DAVID GUETTA,DAVID GUETTA,4,2013,30,1,266880,128.949,4,1,7,-4.192,0.589,0.901
3YftoQPD9Rtv8undOHjV0d,MAGNETIC EYES,MATRIX,MATRIX,4,2013,32,5,212414,174.023,4,1,7,-1.288,0.462,0.943
2rnDPE04mBt78lfmp9JNDP,TAKE YOU HIGHER,WILKINSON,WILKINSON,4,2013,35,35,287241,173.979,4,0,5,-1.139,0.479,0.968
3jgPPmZKh0JT7oyx6z3KX3,SEXY AND I KNOW IT,LMFAO,LMFAO,4,2013,36,2,319653,127.999,4,1,1,-5.842,0.713,0.793
4ItCIYD9gek83ScGo7cG94,REWIND,DEVLIN,DEVLIN,4,2013,38,3,221102,177.908,4,1,1,-4.423,0.45,0.859
4nI1RQTpnlCUmlYENN5F5R,PERFECT REPLACEMENT,EXAMPLE,EXAMPLE,4,2013,40,9,245911,139.946,4,1,1,-4.008,0.377,0.981
69kOkLUCkxIZYexIgSG8rq,GET LUCKY,DAFT PUNK,DAFT PUNK,5,2013,1,1,369627,116.049,4,0,6,-9.404,0.81,0.793
6yraFyhgbavO2amB2lhpfi,WAITING ALL NIGHT,RUDIMENTAL,RUDIMENTAL,5,2013,2,1,292587,174.983,4,0,6,-5.358,0.544,0.728
74eDdfWtlPPhjsRstBXUBc,I NEED YOUR LOVE,CALVIN HARRIS,CALVIN HARRIS,5,2013,3,3,344107,125.013,4,0,0,-5.332,0.81,0.791
08ES6fbMwR0D1tIrm8MAKg,NEED U,DUKE DUMONT,DUKE DUMONT,5,2013,4,1,171213,123.266,4,0,5,-5.52,0.621,0.84
7vHyJPO7x2OsrsNR8AkCVF,PLAY HARD,DAVID GUETTA,DAVID GUETTA,5,2013,6,3,246000,130.01,4,0,8,-2.508,0.664,0.859
1wap9wHVL6wzhmQOuyhwMH,WHITE NOISE,DISCLOSURE,DISCLOSURE,5,2013,7,1,277688,119.975,4,0,10,-6.164,0.667,0.848
3bUbOOpXfkdDlXg5iPGdJC,LIKE HOME,NICKY ROMERO,NICKY ROMERO,5,2013,9,9,200156,127.908,4,0,2,-2.802,0.575,0.888
5jENp0YwSkdQt9VbYI0DAC,I COULD BE THE ONE,AVICII,AVICII,5,2013,10,1,231427,102.15,4,1,9,-10.284,0.601,0.327
5OSJZlfxZwR5jreQSy6r2O,EASY,MAT ZO,MAT ZO,5,2013,11,7,213480,128.008,4,1,2,-4.63,0.494,0.882
7E13xR5Gf3XZzmtAbYAQWZ,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,5,2013,12,1,394427,129.017,4,0,11,-3.799,0.624,0.897
0k73nWaD6RPx2sHFEkGPcn,FEEL THE LOVE,RUDIMENTAL,RUDIMENTAL,5,2013,14,1,245187,179.911,4,1,1,-6.849,0.389,0.706
4LPnUiZh2ewSDmqd2NSnzS,THEY GOT IT WRONG,LETHAL BIZZLE,LETHAL BIZZLE,5,2013,16,16,282203,150.247,4,0,4,-2.751,0.55,0.954
4waocs5aVADDUGwX4tjjOA,MILLION VOICES,OTTO KNOWS,OTTO KNOWS,5,2013,17,2,386893,128.01,4,0,0,-5.319,0.536,0.619
1BltsyC5W3SAABdxyrDXwi,LATCH,DISCLOSURE,DISCLOSURE,5,2013,18,3,255632,122.025,4,1,1,-5.45,0.502,0.732
1o1x4gUntwc9sqeMDWR9eE,BASSLINE JUNKIE,DIZZEE RASCAL,DIZZEE RASCAL,5,2013,20,4,204680,138.862,4,1,8,-2.578,0.916,0.555
01XFgRZfZI7oBagNf1Loml,HARLEM SHAKE,BAAUER,BAAUER,5,2013,26,1,196664,137.825,4,1,0,-5.151,0.452,0.794
69YFUrTswDskgMsGoWDndj,RIGHT HERE,RUDIMENTAL,RUDIMENTAL,5,2013,27,13,336640,162.662,4,1,1,-8.572,0.303,0.695
1zYsvExrADZ5L7Epqd5J6D,GET UP,BINGO PLAYERS,BINGO PLAYERS,5,2013,28,1,166760,127.975,4,1,7,-2.709,0.797,0.98
0pN0yqOGFD5zusQjO3Dvbv,SWEET NOTHING,CALVIN HARRIS,CALVIN HARRIS,5,2013,29,1,204733,127.943,4,0,8,-3.641,0.556,0.925
23062qFelDaObxOPDRkVCq,GET HYPER,DROIDEKA,DROIDEKA,5,2013,32,7,137000,170.01,4,1,2,-4.374,0.582,0.907
4JZKUZsC1MSWA4I4QsTxQh,LEVELS,AVICII,AVICII,5,2013,35,1,278800,140.03,4,0,5,-4.066,0.617,0.885
2Nf0RbvVIKcL0SbEziqArb,CLARITY,ZEDD,ZEDD,5,2013,36,6,207960,127.848,4,1,8,-8.088,0.556,0.461
2OXK1ShksXD51tOLsE0E7s,TIDAL WAVE,SUB FOCUS,SUB FOCUS,5,2013,39,4,228827,173.948,4,1,5,-5.286,0.532,0.868
0lM0bY3GQenf7TgE3obaUJ,LA LA LA,NAUGHTY BOY,NAUGHTY BOY,6,2013,1,1,219312,124.991,4,0,11,-6.446,0.806,0.627
69kOkLUCkxIZYexIgSG8rq,GET LUCKY,DAFT PUNK,DAFT PUNK,6,2013,2,1,369627,116.049,4,0,6,-9.404,0.81,0.793
6yraFyhgbavO2amB2lhpfi,WAITING ALL NIGHT,RUDIMENTAL,RUDIMENTAL,6,2013,3,1,292587,174.983,4,0,6,-5.358,0.544,0.728
7vHyJPO7x2OsrsNR8AkCVF,PLAY HARD,DAVID GUETTA,DAVID GUETTA,6,2013,4,3,246000,130.01,4,0,8,-2.508,0.664,0.859
6NdkzOSCLzmyV9Qc4DKhJ2,THIS IS WHAT IT FEELS LIKE,ARMIN VAN BUUREN,ARMIN VAN BUUREN,6,2013,5,4,203307,129.899,5,1,8,-5.369,0.551,0.827
3fDrZa4ksxA5lgi0utGu6k,SO GOOD TO ME,CHRIS MALINCHAK,CHRIS MALINCHAK,6,2013,6,2,226120,121.028,4,1,11,-12.633,0.72,0.469
6yKVGPpEzUrTXczmirZQDy,BLACKOUT,WRETCH 32,WRETCH 32,6,2013,7,3,226569,130.003,4,0,5,-6.267,0.776,0.803
74eDdfWtlPPhjsRstBXUBc,I NEED YOUR LOVE,CALVIN HARRIS,CALVIN HARRIS,6,2013,8,3,344107,125.013,4,0,0,-5.332,0.81,0.791
5dQumDzmxOm8R71YEfWpA3,ENDORPHINS,SUB FOCUS,SUB FOCUS,6,2013,9,7,275282,174.06,4,0,11,-5.057,0.474,0.856
1snNAXmmPXCn0dkF9DaPWw,YOU & ME,DISCLOSURE,DISCLOSURE,6,2013,10,6,282813,75.031,4,0,10,-6.879,0.601,0.393
08ES6fbMwR0D1tIrm8MAKg,NEED U,DUKE DUMONT,DUKE DUMONT,6,2013,11,1,171213,123.266,4,0,5,-5.52,0.621,0.84
1wap9wHVL6wzhmQOuyhwMH,WHITE NOISE,DISCLOSURE,DISCLOSURE,6,2013,13,1,277688,119.975,4,0,10,-6.164,0.667,0.848
